wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
11,3,35,39,20,55,36,4,7,2,93,0,0,0.87804878,0.436363636,2,3,7.454545455,3,1.2727,2
2,1,0,6,2,1,5,1,2,2,2,0,0,0,1,0,0,0,1,1,2
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,0,0,0
4,4,0,5,18,0,1,5,1,0.666666667,123,0.5,0,0.955223881,0.5,4,9,29.25,9,2.75,2
4,1,0,1,5,0,1,0,0,0,28,1,0,0,0.625,0,0,5.75,2,1,0
5,1,0,5,18,4,2,3,5,0.25,82,1,1,0,0.533333333,0,0,15.2,1,0.6,1
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
6,1,0,0,6,15,0,0,6,1.2,9,0,0,0,0.333333333,0,0,0,1,1,0
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,1
8,1,1,3,20,22,1,3,6,0.928571429,108,0.5,0,0,0.285714286,0,0,12.25,1,0.75,4
4,1,0,36,4,6,36,0,4,2,4,0,0,0,0.75,0,0,0,1,1,1
1,1,0,4,2,0,4,0,1,2,15,0,0,0,1,0,0,3,0,0,2
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.375,0,0,0,1,1,0
26,1,0,0,26,325,0,0,26,2,26,0,0,0,0.5,0,0,0,1,1,0
50,1,1,15,106,711,2,13,3,0.84981685,3177,0.076923077,0,0,0.194285714,0,0,61.76,55,2.48,8
14,2,6,15,44,81,6,9,6,0.964102564,1123,0.333333333,0,0.47826087,0.295918367,1,1,78.14285714,2,0.9286,1
13,4,0,3,16,78,0,3,13,2,72,0,0,0.872340426,0.538461538,1,4,4.538461538,1,0.9231,2
3,3,0,4,8,0,1,4,1,0.75,40,0.5,0,0.960784314,0.555555556,2,7,11.66666667,1,0.6667,2
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
15,4,0,3,20,105,0,3,15,2,84,0,0,0.854166667,0.4,1,4,4.6,1,0.9333,2
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,6,2,1,4,3,2,2,2,0,0,0,0.625,0,0,0,1,1,3
6,4,0,13,16,13,2,11,4,0.9,82,1,1,0.954545455,0.5,2,2,12.33333333,2,0.5,1
7,1,0,52,7,21,49,3,7,1.166666667,26,0,0,0,0.392857143,0,0,0,1,1,1
6,1,0,6,16,0,5,1,6,0,108,1,1,0,0.555555556,0,0,16.66666667,4,1.8333,0
7,3,0,9,20,21,2,7,4,2,194,0,0,0.821428571,0.380952381,2,6,26.71428571,12,2.2857,1
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.6,0,0,0,1,1,0
12,1,0,0,24,0,0,0,12,0.303030303,178,0,0,0,0.4375,0,0,13.58333333,2,1.25,0
16,1,0,6,16,120,0,6,16,2,16,0,0,0,0.294642857,0,0,0,1,1,1
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,2
3,1,0,3,9,1,1,2,1,1.166666667,183,0.333333333,1,0,0.5,0,0,59,4,1.3333,4
8,1,0,3,8,28,2,1,8,2,8,0,0,0,0.46875,0,0,0,1,1,1
4,1,0,11,4,6,8,3,4,1.333333333,6,0,0,0,0.5625,0,0,0,1,1,3
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.6875,0,0,0,1,1,0
42,5,3,20,101,457,13,12,12,0.832752613,1394,0.714285714,1,0.8,0.163865546,4,18,32.02380952,33,3.7381,15
4,1,0,4,5,4,4,0,4,0.333333333,76,0,0,0,0.666666667,0,0,16,1,0.75,1
48,1,0,12,63,912,10,2,48,0.907054871,598,1,1,0,0.220238095,0,0,11.0625,12,1.625,5
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,1,1,0
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0
8,1,0,1,10,20,1,0,5,0.857142857,266,1,0,0,0.25,0,0,31.75,5,2.25,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
17,1,1,0,37,136,0,0,16,2,254,0,0,0,0.308823529,0,0,13.94117647,1,0.9412,0
6,4,0,6,18,15,1,5,6,2,100,0,0,0.882352941,0.30952381,4,6,15.66666667,2,0.8333,1
14,4,0,16,48,35,4,12,14,2,328,0,0,0.868421053,0.2,1,1,22.42857143,1,0.7143,8
6,3,5,0,10,0,0,0,6,0,54,1,0,0.85,0.555555556,1,2,7.833333333,3,1,0
4,4,0,2,6,6,1,2,4,1.333333333,16,0,0,0.975308642,0.625,2,5,2.75,1,0.5,2
16,1,0,7,16,120,2,5,16,1.066666667,20,0,0,0,0.1953125,0,0,0,1,1,1
15,4,0,2,30,105,0,2,15,2,126,0,0,0.87037037,0.4,0,0,7.4,3,1.1333,2
23,1,0,16,26,181,16,0,22,0.97979798,3198,0,0,0,0.25,0,0,137.6521739,17,3.913,4
2,1,0,2,11,0,1,1,2,0.666666667,86,0.666666667,0,0,0.625,0,0,40.5,1,0.5,1
3,4,0,2,14,3,1,2,3,2,60,0,0,0.979166667,0.666666667,0,0,19,3,1.6667,2
12,1,2,21,20,42,21,2,10,0.939393939,190,0.666666667,2,0,0.214285714,1,1,14.08333333,7,1.75,5
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,2
12,4,0,3,22,66,0,3,12,2,97,0,0,0.895238095,0.316666667,1,1,7.083333333,3,1.25,2
13,2,0,1,25,54,1,0,10,0.791666667,1273,0.833333333,0,0.476190476,0.353846154,1,2,96.46153846,1,0.8462,6
31,3,7,16,71,227,14,5,14,0.6,975,0.75,3,0.632911392,0.17921147,2,21,30.32258065,17,2.5806,12
3,4,0,3,6,3,1,2,3,2,17,0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,2
4,4,2,48,6,0,48,0,4,0.333333333,27,1,0,0.944444444,0.666666667,0,0,5.5,1,0.25,2
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1
20,4,0,11,49,112,2,9,3,0.789473684,840,1,0,0.64,0.195454545,3,13,40.9,5,1.45,1
5,4,0,2,10,10,0,2,5,2,31,0,0,0.959183673,0.45,1,2,5.2,1,0.8,2
6,1,0,7,12,15,2,5,6,2,29,0,0,0,1,0,0,3.833333333,1,0.8333,2
3,1,0,14,3,3,13,1,3,1.5,22,0,0,0,0.666666667,0,0,0,1,1,0
25,1,0,41,137,122,15,37,3,0.863095238,3191,0.642857143,22,0,0.177777778,0,0,124.4,31,7.08,31
24,1,0,17,24,276,16,1,24,2,24,0,0,0,0.441666667,0,0,0,1,1,1
4,4,0,6,21,6,2,4,2,1.333333333,198,1,0,0.971830986,0.392857143,1,9,48.25,1,0.5,1
9,4,0,2,15,36,0,2,9,2,52,0,0,0.921568627,0.416666667,0,0,4.777777778,1,0.8889,2
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,6,4.555555556,1,0.8889,2
18,1,2,14,68,0,2,12,7,0.882352941,1804,1,8,0,0.227272727,0,0,97.72222222,3,1.0556,21
11,2,0,7,15,43,6,1,11,0.75,177,0.5,0,0.545454545,0.333333333,1,9,14.90909091,2,0.6364,1
5,3,0,10,16,4,2,8,3,0.5,87,1,1,0.884615385,0.433333333,2,3,16.2,2,0.8,1
6,2,0,6,13,15,1,5,6,2,39,0,0,0.428571429,0.333333333,0,0,5.5,1,0.6667,1
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.354166667,0,0,0,1,1,0
35,4,0,3,43,595,0,3,35,2,200,0,0,0.734375,0.308571429,0,0,4.714285714,1,0.9714,3
7,2,0,19,40,9,4,16,0,0.611111111,953,1,1,0.625,0.30952381,0,0,134.7142857,67,11.8571,10
23,4,0,3,32,253,0,3,23,2,149,0,0,0.810344828,0.295652174,1,3,5.47826087,3,1.1304,2
3,1,0,6,10,0,3,3,3,0.8,66,0,3,0,0.444444444,0,0,17.66666667,1,0.6667,1
5,1,0,13,5,10,11,2,5,2,5,0,0,0,0.4,0,0,0,1,1,2
10,1,0,2,10,45,1,1,10,2,10,0,0,0,0.75,0,0,0,1,1,1
10,1,0,46,16,15,46,0,10,0.055555556,235,0,0,0,0.375,1,1,22.1,8,2.1,3
14,1,0,9,26,21,5,4,13,0.756410256,159,1,3,0,0.353846154,0,0,9.928571429,3,1.2857,2
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.75,0,0,0,1,1,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
6,2,2,13,23,13,2,12,0,2,450,0,0,0.666666667,0.481481481,1,1,74,18,5.3333,5
23,1,0,0,23,253,0,0,23,2,23,0,0,0,0.347826087,0,0,0,1,1,0
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0
5,3,0,0,7,10,0,0,5,2,20,0,0,0.944444444,0.6,0,0,3,1,0.2,1
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979166667,0.5,0,0,4.666666667,1,0.6667,2
13,1,0,1,13,78,0,1,13,2,13,0,0,0,0.403846154,0,0,0,1,1,1
4,3,0,5,8,6,0,5,4,2,29,0,0,1,0.5,0,0,6.25,0,0,3
6,2,0,12,19,15,6,6,6,2,82,0,0,0.733333333,0.30952381,1,1,12.66666667,2,0.8333,1
3,1,0,1,3,3,1,0,3,2,3,0,0,0,0.833333333,0,0,0,1,1,0
3,4,0,4,7,0,1,4,1,0.75,33,0.5,0,0.966101695,0.555555556,2,7,9.333333333,1,0.6667,1
2,1,0,5,2,1,1,4,2,2,2,0,0,0,0.666666667,0,0,0,1,1,1
9,4,0,2,12,36,0,2,9,2,50,0,0,0.921568627,0.555555556,0,0,4.555555556,1,0.8889,2
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,1
7,1,0,14,10,1,11,6,7,0.666666667,47,1,2,0,0.314285714,0,0,5.285714286,1,0.8571,9
2,1,0,16,2,1,16,0,2,2,4,0,0,0,1,0,0,0,1,1,0
38,4,0,3,49,703,0,3,38,2,229,0,0,0.717557252,0.294736842,1,3,5.026315789,3,1.0789,2
21,2,1,14,46,162,1,13,15,0.985714286,323,1,4,0.307692308,0.12585034,2,7,13.71428571,2,0.9048,2
25,4,0,3,32,300,0,3,25,2,142,0,0,0.773584906,0.312,1,7,4.68,1,0.96,2
4,4,0,10,7,6,10,0,4,2,21,0,0,1,0.666666667,0,0,4.25,0,0,0
1,4,0,3,2,0,0,3,1,2,6,0,0,1,1,0,0,5,0,0,2
5,1,0,4,5,10,3,1,5,1.25,9,0,0,0,0.55,0,0,0,1,1,1
10,4,1,3,20,43,2,2,9,1,64,0.5,0,0.897727273,0.325,2,8,5.2,2,1,5
10,2,0,5,32,21,1,4,7,0.916666667,190,0.625,3,0.608695652,0.266666667,1,1,17.2,2,1,8
42,2,3,13,47,855,3,10,40,0.951219512,115,1,0,0.046511628,0.206349206,1,1,1.714285714,1,0.9762,2
3,1,0,3,3,3,0,3,3,2,3,0,0,0,0.666666667,0,0,0,1,1,2
10,1,0,4,10,45,0,4,10,2,10,0,0,0,0.5,0,0,0,1,1,1
5,4,1,7,13,2,4,4,5,0.833333333,52,0.666666667,1,0.951807229,0.4,2,6,8.8,2,1.2,1
10,1,0,16,17,0,16,0,5,0.807407407,350,0.066666667,0,0,0.55,0,0,32.5,8,3.7,7
36,1,0,0,69,246,0,0,35,0.804761905,436,1,6,0,0.125925926,0,0,10.94444444,2,1.1389,0
17,1,0,8,54,134,7,3,5,0.9375,867,0,1,0,0.2125,0,0,49.88235294,19,4.7059,2
6,3,1,3,21,3,2,2,4,0.9,196,0.5,0,0.947368421,0.611111111,3,3,31,3,1.3333,17
14,1,0,6,14,91,6,0,14,2,14,0,0,0,0.375,0,0,0,1,1,0
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.645833333,0,0,0,1,1,0
7,2,1,4,12,15,3,2,7,0.916666667,80,0.75,0,0.88,0.523809524,1,4,9.857142857,3,1.8571,4
11,4,0,3,14,55,0,3,11,2,61,0,0,0.891304348,0.545454545,1,4,4.545454545,1,0.9091,2
17,1,0,0,17,136,0,0,17,2,17,0,0,0,0.455882353,0,0,0,1,1,1
23,3,52,55,42,253,53,3,17,2,249,0,0,0.765957447,0.456521739,1,2,9.826086957,4,1.6087,4
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
5,4,0,3,10,10,0,3,5,2,52,0,0,0.959183673,0.6,0,0,9.4,3,1.6,2
5,4,0,2,10,10,0,2,5,2,28,0,0,0.959183673,0.45,0,0,4.6,1,0.8,2
7,4,0,2,14,21,0,2,7,2,42,0,0,0.94,0.342857143,0,0,5,1,0.8571,2
29,1,0,0,29,406,0,0,29,2,29,0,0,0,0.370689655,0,0,0,1,1,0
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
12,2,0,9,39,20,2,7,10,0.626262626,568,0.888888889,1,0.230769231,0.273809524,0,0,45.58333333,2,1,2
6,1,0,7,12,0,1,6,6,0.766666667,246,1,2,0,0.416666667,0,0,39,13,3.5,1
12,1,0,10,18,0,10,0,11,0.054545455,517,0,0,0,0.416666667,1,1,41.66666667,7,3.75,2
6,3,0,8,19,15,2,6,3,2,149,0,0,0.851851852,0.416666667,1,3,23.83333333,12,2.5,1
8,4,0,0,14,0,0,0,8,0.428571429,98,1,0,0.833333333,0.45,0,0,10.75,1,0.5,2
21,1,0,6,35,68,1,5,12,0.677272727,1458,0.727272727,4,0,0.271428571,0,0,67.9047619,24,4.7619,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
56,2,2,20,207,778,4,17,37,0.856643357,4705,0.961538462,6,0.704918033,0.183471074,2,14,82.55357143,14,1.7679,4
5,2,0,3,8,10,1,3,5,1.25,25,0,0,0.936170213,0.466666667,1,4,3.8,1,0.6,0
4,1,0,13,4,6,9,4,4,1.333333333,19,0,0,0,0.4,0,0,0,1,1,1
9,2,0,7,23,0,3,4,2,0.375,130,1,0,0.533333333,0.416666667,1,2,13.22222222,2,0.8889,0
10,1,0,6,19,0,5,1,1,0.066666667,471,0,0,0,0.566666667,0,0,45.6,7,2.8,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,2
27,1,0,1,27,351,0,1,27,1.038461538,213,0,0,0,0.277777778,0,0,0,1,1,0
7,1,0,7,8,21,1,6,7,2,16,0,0,0,0.265306122,0,0,1.285714286,1,0.8571,1
8,1,0,6,17,4,3,3,8,0.653061224,184,1,2,0,0.303571429,0,0,21.125,2,1.5,0
14,1,0,12,51,0,5,8,8,0.557692308,756,0.875,3,0,0.241071429,0,0,52.42857143,16,3.3571,2
11,2,2,6,26,25,3,4,10,1.05,223,0.5,1,0.814814815,0.477272727,1,1,19.09090909,3,1.3636,1
4,3,0,6,9,0,1,5,0,0.380952381,583,1,0,0.926829268,0.40625,1,3,143,1,0.75,0
41,1,0,53,61,202,50,4,34,0.871875,2955,0.9375,2,0,0.3375,0,0,70.29268293,9,3.6098,0
4,1,0,12,8,6,5,7,4,1.333333333,39,1,0,0,0.59375,0,0,8.25,1,0.75,0
11,1,1,1,18,15,1,0,11,0.5,102,1,0,0,0.431818182,0,0,8.090909091,1,0.9091,0
11,1,0,8,32,29,1,7,7,0.638461538,595,0.153846154,2,0,0.25,0,0,51.90909091,14,2.0909,0
48,2,1,5,98,668,1,4,37,0.904255319,1044,1,5,0.737142857,0.145662848,2,10,20.58333333,3,1.0417,9
4,3,0,6,28,0,1,6,1,0.666666667,179,0.5,0,0.947368421,0.5,2,13,43.25,8,2.5,1
47,1,11,29,87,781,20,14,34,0.910079051,1643,0.818181818,6,0,0.127090301,0,0,33.4893617,31,2.766,3
3,5,0,4,6,0,1,4,1,0.75,44,0.5,0,0.969230769,0.555555556,3,22,13,2,1,0
1,1,0,7,2,0,7,0,1,2,12,0,0,0,1,0,0,3,0,0,0
7,2,1,5,10,9,3,3,7,0.944444444,76,0.666666667,0,0.88,0.571428571,1,3,9.428571429,3,1.7143,0
9,1,5,8,11,0,5,3,5,0.638888889,161,1,2,0,0.466666667,0,0,15.88888889,2,0.8889,1
2,3,0,8,4,1,8,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0
20,1,0,7,31,18,5,3,18,0.811145511,889,0.764705882,2,0,0.28125,0,0,42.6,5,1.95,0
19,1,0,9,34,43,4,5,13,0.688888889,549,0.7,4,0,0.277777778,0,0,27.36842105,11,2.6316,0
12,1,0,4,12,66,3,1,12,2,12,0,0,0,0.541666667,0,0,0,1,1,0
2,2,0,8,5,1,1,8,1,2,145,0,0,0.75,0.571428571,0,0,71.5,1,0.5,0
10,1,1,5,11,27,3,2,10,0.888888889,79,0,2,0,0.4,0,0,6,1,0.9,2
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,2
29,2,0,9,57,0,1,8,22,0.485714286,2421,0.9,3,0.205882353,0.242857143,1,2,82.13793103,4,1.2759,2
3,1,0,5,5,0,2,3,3,0,426,0,0,0,0.533333333,0,0,140,1,0.6667,0
14,1,0,0,15,81,0,0,14,0.876923077,75,1,0,0,0.392857143,0,0,4,1,0.7143,2
2,3,0,8,4,1,8,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0
4,3,0,6,15,0,1,6,1,0.666666667,135,0.5,0,0.952380952,0.5,2,16,32.25,4,2,1
5,1,0,5,7,10,5,0,5,2,107,0,0,0,0.35,0,0,20.4,3,1.8,0
1,1,0,7,1,0,7,0,1,2,17,0,0,0,1,0,0,0,1,1,0
15,1,0,0,16,105,0,0,15,2,34,0,0,0,0.285714286,0,0,1.266666667,1,0.9333,2
3,1,0,0,8,3,0,0,3,2,25,0,0,0,0.333333333,0,0,7.333333333,1,0.6667,2
2,3,0,8,4,1,8,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0
8,1,0,11,38,0,2,9,3,0.781512605,1004,1,4,0,0.375,0,0,122.375,2,1,0
3,1,0,9,15,1,1,8,3,0.5,97,0,3,0,0.458333333,0,0,30,1,0.6667,0
3,1,0,5,5,0,2,3,3,0,173,1,0,0,0.6,0,0,56,1,0.6667,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,2
3,3,0,0,4,1,0,0,2,0.5,2119,0,0,0.974358974,1,0,0,705,1,0.3333,0
6,2,0,6,14,0,3,3,1,0.2,154,1,2,0.615384615,0.416666667,1,2,24.33333333,1,0.8333,0
9,1,3,8,11,20,6,2,0,0.825,77,1,3,0,0.518518519,0,0,7,1,0.8889,0
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,0,0,2
3,3,0,0,4,1,0,0,2,0.5,247,0,0,0.974358974,1,0,0,81,1,0.3333,0
5,1,0,6,14,0,5,1,4,1.154761905,186,0.095238095,0,0,0.5,0,0,32,9,2.2,0
2,3,0,9,4,1,9,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,2
127,1,0,40,255,5157,12,39,72,0.947260625,6193,0.989247312,21,0,0.111479486,0,0,47.03149606,21,1.6929,2
33,2,2,14,69,0,3,12,20,0.534722222,2970,1,2,0.184210526,0.1875,1,3,88.72727273,2,1.0606,2
4,3,0,6,18,0,1,6,1,0.666666667,156,0.5,0,0.96,0.5,2,16,37.5,4,2.25,0
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,1,1,0
4,4,1,3,7,6,2,2,4,1.333333333,20,0,0,0.952380952,0.4375,1,5,3.75,1,0.75,0
23,1,0,6,23,253,5,1,23,2,23,0,0,0,0.376811594,0,0,0,1,1,1
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,2
12,1,0,0,28,0,0,0,12,0.5,150,1,2,0,0.196969697,0,0,11.33333333,1,0.9167,1
18,1,0,0,18,153,0,0,18,1.058823529,30,0,0,0,0.333333333,0,0,0,1,1,2
3,4,0,4,5,0,1,4,1,0.75,33,0.5,0,0.966101695,0.555555556,2,16,9.333333333,1,0.6667,0
3,4,0,4,13,0,1,4,1,0.75,109,0.5,0,0.967741935,0.555555556,3,22,34.66666667,9,3.3333,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,2
5,2,0,6,11,0,3,3,1,0.25,60,1,1,0.666666667,0.45,1,2,10.8,1,0.8,0
4,2,1,4,7,6,2,3,4,1.333333333,24,0,0,0.936170213,0.5,1,3,4.75,1,0.75,0
30,2,1,11,73,0,7,8,27,0.879310345,624,0.833333333,1,0.611111111,0.34,1,13,19.6,6,1.9333,1
7,3,2,8,17,13,5,4,7,1,97,0.5,0,0.9,0.342857143,1,5,12.57142857,2,1.1429,0
1,5,1,1,2,0,1,0,1,2,9,0,0,1,1,0,0,5,0,0,1
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
9,3,0,5,16,0,0,5,0,0.579545455,1583,1,0,0.826086957,0.366666667,1,3,173.6666667,1,0.8889,0
12,1,0,0,24,0,0,0,12,0.303030303,166,0,0,0,0.4375,0,0,12.58333333,2,1,2
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
5,1,0,3,9,0,2,1,5,0.166666667,233,1,1,0,0.533333333,0,0,45,4,1.4,0
2,1,0,8,2,1,7,1,2,2,2,0,0,0,0.6,0,0,0,1,1,0
12,1,0,5,23,8,2,4,8,0.670454545,370,1,4,0,0.319444444,0,0,29.16666667,11,4.4167,1
4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,1,1,0
6,2,1,3,10,9,2,2,6,1.2,48,0,0,0.897959184,0.416666667,1,4,6.833333333,2,1.3333,0
6,3,3,0,8,0,0,0,6,0.1,54,1,0,0.85,0.555555556,1,2,7.666666667,3,0.8333,2
3,1,0,0,5,1,0,0,2,0.5,14,0,0,0,0.5,0,0,3.333333333,1,0.3333,5
2,1,0,10,2,1,5,5,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
1,4,1,0,2,0,0,0,1,2,19,0,0,1,1,0,0,7,0,0,3
46,1,0,4,115,683,0,4,27,0.838888889,2103,1,2,0,0.137777778,0,0,44.54347826,19,4.0435,0
3,1,0,21,3,3,21,0,3,1.5,6,0,0,0,0.533333333,0,0,0,1,1,1
8,1,0,8,18,26,1,7,7,0.714285714,74,1,1,0,0.25,0,0,8,1,0.875,0
7,2,0,7,11,0,7,0,6,0.75,252,1,0,0.6,0.428571429,1,2,33.85714286,2,1,0
18,1,0,20,18,153,19,1,18,1.058823529,59,0,0,0,0.296296296,0,0,0,1,1,1
5,1,0,2,14,0,1,1,4,1.178571429,221,0.071428571,0,0,0.5,0,0,37.6,9,2.2,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,2
3,3,0,0,4,1,0,0,2,0.5,208,0,0,0.974358974,1,0,0,68,1,0.3333,0
4,1,0,3,9,2,3,0,2,0.666666667,395,1,0,0,0.5,0,0,97.25,1,0.5,0
10,1,0,0,15,37,0,0,10,0.777777778,64,1,0,0,0.375,0,0,5,1,0.8,2
6,1,0,5,6,15,4,1,6,2,6,0,0,0,1,0,0,0,1,1,0
5,1,0,4,5,10,3,1,5,2,5,0,0,0,0.4,0,0,0,1,1,0
3,3,0,0,4,1,0,0,2,0.5,286,0,0,0.974358974,1,0,0,94,1,0.3333,2
2,2,0,8,14,1,1,8,1,2,135,0,0,0.75,0.571428571,2,2,66.5,1,0.5,0
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.45,0,0,0,1,1,2
10,1,0,5,44,45,3,2,9,2,377,0,0,0,0.4,0,0,36.7,5,3.5,0
5,1,0,5,14,0,4,1,4,1.159090909,205,0.136363636,0,0,0.5,0,0,35.6,9,2.2,0
6,2,0,5,8,0,3,2,6,0.981818182,62,0,1,0.642857143,0.375,0,0,7.5,1,0.8333,1
9,1,0,0,9,36,0,0,9,2,9,0,0,0,0.592592593,0,0,0,1,1,2
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,0,0,2
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.25,0,0,0,1,1,2
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.833333333,0,0,0,1,1,2
41,2,0,11,74,0,1,10,22,0.596875,7275,0.875,3,0.152173913,0.181818182,1,4,176.0487805,2,1.0488,5
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,0
6,1,0,2,11,0,2,0,6,0.844444444,608,0,0,0,0.458333333,0,0,98.83333333,8,2.5,0
100,1,0,31,240,2870,4,30,53,0.973956432,6081,1,9,0,0.135625,0,0,58.98,11,1.48,1
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.611111111,0,0,0,1,1,2
6,1,0,3,16,13,1,3,5,0.8,75,0,1,0,0.533333333,0,0,11.33333333,4,1.3333,2
36,1,0,7,70,112,2,5,30,0.869387755,3206,1,3,0,0.24691358,0,0,87.08333333,9,3.1667,0
2,1,0,4,2,1,1,3,2,2,2,0,0,0,1,0,0,0,1,1,0
48,2,1,41,121,1072,30,26,47,0.939209726,959,0.857142857,2,0.5,0.179924242,1,9,18.83333333,23,1.9167,8
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,2
9,1,0,9,9,36,9,1,9,1.125,12,0,0,0,0.407407407,0,0,0,1,1,0
10,1,0,12,13,5,12,0,8,0.908496732,7825,0.176470588,0,0,0.25,0,0,779.8,9,4.7,0
31,2,0,13,58,0,1,12,24,0.814583333,2499,0.625,3,0.194444444,0.203030303,1,4,79.09677419,5,1.2581,2
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.428571429,0,0,0,1,1,0
5,1,0,3,19,0,2,2,4,0.25,206,1,1,0,0.44,0,0,39,16,4.8,0
10,2,1,5,13,15,3,3,10,0.944444444,81,0.75,0,0.830188679,0.533333333,1,4,6.7,2,1.5,0
4,3,0,4,17,0,1,4,1,0.666666667,118,0.5,0,0.94,0.5,1,13,28,7,2.25,0
4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,1,1,2
8,2,0,2,32,10,1,2,7,1.040816327,223,0.214285714,0,0.588235294,0.46875,1,1,25.125,6,1.5,1
18,2,1,10,40,67,8,4,16,0.911764706,283,0.833333333,0,0.733333333,0.361111111,1,9,14.38888889,6,1.5556,2
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.625,0,0,0,1,1,1
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.666666667,0,0,0,1,1,2
8,3,0,5,23,26,0,5,2,1.142857143,265,1,0,0.963157895,0.296875,0,0,32,8,3,0
19,1,0,3,28,47,1,2,13,0.533333333,530,0.2,3,0,0.315789474,0,0,26.63157895,10,4.0526,1
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
2,3,0,10,3,0,10,0,2,1,13,0.5,0,0.944444444,0.75,0,0,4.5,1,0.5,0
